"Losses_1","Losses_2","Losses_3","Losses_4","Losses_5","Losses_6","Losses_7","Losses_8","Losses_9","Losses_10","Losses_11","Losses_12","Losses_13","Losses_14","Losses_15","Losses_16","Losses_17","Losses_18","Losses_19","Losses_20","Losses_21","Losses_22","Losses_23","Losses_24","Losses_25","Losses_26","Losses_27","Losses_28","Losses_29","Losses_30","Losses_31","Losses_32","Losses_33","Losses_34","Losses_35","Losses_36","Losses_37","Losses_38","Losses_39","Losses_40","Losses_41","Losses_42","Losses_43","Losses_44","Losses_45","Losses_46","Losses_47","Losses_48","Losses_49","Losses_50","Losses_51","Losses_52","Losses_53","Losses_54","Losses_55","Losses_56","Losses_57","Losses_58","Losses_59","Losses_60","Losses_61","Losses_62","Losses_63","Losses_64","Losses_65","Losses_66","Losses_67","Losses_68","Losses_69","Losses_70","Losses_71","Losses_72","Losses_73","Losses_74","Losses_75","Losses_76","Losses_77","Losses_78","Losses_79","Losses_80","Losses_81","Losses_82","Losses_83","Losses_84","Losses_85","Losses_86","Losses_87","Losses_88","Losses_89","Losses_90","Losses_91","Losses_92","Losses_93","Losses_94","Losses_95","Losses_96","Losses_97","Losses_98","Losses_99","Losses_100"
"Subj_391",0,0,0,0,0,0,0,0,0,-250,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1250,0,0,0,0,0,0,0,-275,0,0,-150,0,0,0,0,0,0,0,0,-300,0,0,0,0,0,-325,-1500,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,-350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-375,0,0,-50,0,-300,0,0,-50,-50,-1750,0,0,0,0
"Subj_392",0,0,0,0,0,0,-150,0,-50,0,0,0,0,0,0,-1250,0,0,0,0,-1500,0,0,0,0,0,0,0,-50,0,-50,-300,0,0,0,0,0,0,-250,0,0,0,-50,-50,0,-25,-75,0,-25,0,-25,-75,0,-50,0,0,0,0,-25,-200,0,0,0,0,0,0,-50,-1750,-250,-350,0,-350,0,-250,-200,0,0,0,-25,0,0,0,0,-50,0,-25,-75,0,0,0,-300,-150,-275,0,0,-50,-25,0,0,0
"Subj_393",0,0,0,0,0,0,0,0,-50,0,0,-150,0,-50,0,0,0,-300,0,0,0,0,0,-50,0,-200,0,0,0,0,0,-50,0,-250,-1250,-50,0,0,-350,0,-25,-250,-75,0,0,0,0,-350,0,-25,0,0,0,0,0,0,-25,-1500,-250,0,-75,0,-200,0,0,0,0,0,-50,0,0,-300,0,-25,0,0,-150,0,0,0,-250,-1750,-50,-275,0,0,-25,0,-250,-50,0,0,0,0,0,0,0,-300,0,-25
"Subj_394",0,0,-150,0,-300,0,0,0,0,0,0,0,0,-1250,0,0,0,0,-1500,0,0,-50,0,0,0,-200,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,-250,0,-250,0,-50,0,0,0,0,0,-50,0,0,-50,0,0,0,-25,-75,0,0,0,-25,-275,0,0,0,0,0,-350,-25,-75,0,0,0,0,0,-50,-300,0,-25,0,0,-1750,0,0,0,0,-50,-325,0,0,0,0,-25,-50,0,-25,-75,0
"Subj_395",0,0,0,0,0,-50,0,0,0,0,0,-1250,0,0,0,0,0,0,0,0,-50,0,0,-150,-1500,0,0,0,-50,0,-300,0,0,0,0,0,-50,0,0,0,-250,-200,0,-50,0,0,0,0,0,0,-1750,-250,0,0,0,0,0,-25,-350,0,-75,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,-275,0,-350,0,-2000,0,0,-250,-25,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0
"Subj_396",0,0,0,0,0,-150,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,-1250,0,-250,0,0,0,-50,0,-300,0,0,0,0,0,-50,0,0,-200,0,-250,-1500,0,-50,0,0,0,-350,0,0,-50,0,0,0,-25,-275,0,-75,0,0,0,0,-25,0,-350,0,0,-25,0,0,-75,0,0,0,0,0,0,-300,-50,0,-250,0,-25,0,0,0,-50,0,0,-1750,-200,-25,0,0,-50,0,-325,0,-25
"Subj_397",0,0,0,0,0,0,0,-150,0,-50,0,0,0,0,0,-300,0,-200,0,0,0,0,0,0,0,0,0,-250,-50,0,-250,0,0,-350,-1250,0,-50,0,0,0,0,0,-50,-350,0,-250,-200,0,0,0,0,0,-300,-1500,0,0,0,-150,-50,0,0,0,0,0,-1750,0,0,-25,-250,0,0,-75,0,0,0,-250,0,-300,0,0,-350,0,-200,-25,0,0,0,-275,0,0,-25,0,0,-250,-150,0,0,-75,0,0
"Subj_398",0,0,0,0,0,-150,-50,0,0,0,0,0,0,0,0,-50,0,0,-300,0,0,0,0,0,-50,0,-200,0,0,0,0,-50,-250,0,-350,0,0,-50,-250,0,0,-1250,0,0,0,-350,-25,0,0,0,0,-75,0,0,-25,-250,-1500,0,0,-200,0,0,-25,0,-75,0,0,0,0,0,-50,0,0,0,0,0,-25,-1750,0,-300,0,0,-50,-150,-250,-275,-25,0,0,0,-250,-50,0,-300,0,0,0,0,-350,0
"Subj_399",0,0,0,0,0,0,0,0,0,0,-150,0,0,0,-50,0,0,0,-1250,0,0,-50,0,0,-50,0,-300,0,0,0,-250,0,0,0,0,0,-1500,-50,-50,0,-25,0,-75,0,0,0,0,0,0,0,0,0,0,0,-25,-275,0,-200,0,0,-25,-75,0,0,-50,0,0,-250,0,-25,0,-50,-25,-50,0,-25,-75,0,-50,0,-25,0,-25,-25,-25,0,-75,-25,-50,-75,-25,0,0,-25,-25,-25,-25,-75,-25,-50
"Subj_400",0,0,0,0,0,0,-150,0,0,0,-50,0,0,0,0,0,0,0,-300,0,0,-50,0,0,0,0,-200,0,0,0,-50,-1250,0,-250,0,-250,0,-350,0,-50,0,0,0,0,-1500,-50,0,0,0,0,0,0,0,0,-275,0,-25,-75,0,0,0,0,0,0,-1750,-350,0,-250,-200,0,0,0,0,0,0,-25,0,-25,-75,0,-50,0,-25,0,-50,-25,-50,0,-25,-75,-50,-25,0,-25,-25,-25,0,-75,0,0
"Subj_401",0,0,0,0,0,0,-150,0,0,0,0,0,0,-1250,0,0,-50,0,0,0,0,0,0,0,-250,0,0,-300,-50,0,0,0,0,-1500,0,0,0,-200,0,0,0,-50,0,0,0,0,0,0,0,0,0,-275,0,0,0,-50,0,-1750,0,0,0,0,-250,0,-50,0,0,0,0,0,-300,0,0,0,0,0,0,-25,0,0,0,-2000,-350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2250
"Subj_402",0,0,-50,0,0,0,0,-150,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,-300,0,-50,0,0,-1250,0,0,-250,0,0,0,-50,-200,0,0,0,-50,0,0,0,0,-250,0,-25,-1500,-75,0,0,-350,0,-350,0,-25,0,0,0,-25,0,0,-75,0,-250,-200,0,0,-275,0,0,0,0,-50,-300,0,0,0,0,-25,0,0,0,0,-300,0,0,-150,0,-50,0,0,0,0,-325,-25,-250,0,0,0
"Subj_403",0,0,0,0,-150,0,0,0,0,-50,0,0,0,-300,0,-200,0,0,0,0,0,0,-50,0,0,0,0,-250,0,0,-50,0,-50,-50,-1250,0,0,0,-25,-250,0,0,0,0,-350,0,-75,0,0,0,0,0,0,0,0,-1500,0,0,0,-275,0,-25,0,0,0,0,0,0,-350,0,-250,-200,0,-25,-75,0,-50,0,-1750,0,0,0,0,0,0,0,-300,0,0,-25,0,0,-50,-25,-300,-50,0,-25,-75,-50
"Subj_404",0,0,0,0,-150,0,0,0,-50,0,0,0,0,0,0,0,0,-1250,-300,0,-50,0,0,0,0,0,0,0,-1500,0,0,0,0,-200,0,0,-1750,-50,0,0,-250,-350,0,0,0,0,0,0,-250,0,0,0,0,0,0,0,0,0,-275,0,0,0,0,0,0,0,0,0,0,-300,-350,0,0,-50,-50,0,0,0,0,0,0,0,-25,-75,0,0,-250,0,-325,0,0,0,-200,0,0,-300,0,-150,0,0
"Subj_405",0,0,0,0,-150,0,0,0,-50,0,0,0,0,0,0,0,-300,-50,0,0,0,0,0,0,0,-50,-1250,0,-200,0,0,0,0,-50,0,0,0,-250,-50,0,-250,0,0,0,0,0,-25,0,-350,0,-75,0,0,0,-1500,0,-275,0,0,0,0,-25,0,-350,0,0,0,0,-25,0,0,0,0,0,-75,0,0,-250,0,-50,-300,0,0,-200,0,0,-25,0,0,0,-1750,0,0,0,0,-325,-50,0,0,-300
"Subj_406",0,0,-150,0,-300,0,-200,0,0,0,0,0,0,-50,0,0,0,0,0,0,-250,0,-50,0,0,0,0,0,-250,0,-50,0,0,0,-1250,0,0,0,0,0,0,0,0,0,-275,0,0,0,0,0,0,0,-350,0,0,0,-300,-50,0,0,0,0,0,-325,0,0,0,0,0,0,0,0,-1500,0,0,0,0,-350,0,0,0,0,0,-50,0,-25,-75,0,0,0,0,0,-25,0,-25,-75,0,-50,0,-25
"Subj_407",0,0,0,0,0,0,0,0,-150,0,-50,0,0,0,0,0,-300,0,-50,0,0,0,0,-50,0,0,0,0,-1250,0,0,-250,0,0,0,0,0,0,-1500,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-275,-1750,0,0,-50,-50,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,-75,0,0,-25,0,-300,0,0,0,0,0,-325,0,0,0,-2000,0,-250,0,-25,0,0,0,0,0,0,0
"Subj_408",0,0,0,0,0,0,0,0,-150,0,-50,0,0,0,-300,0,0,0,-1250,0,0,0,0,0,0,-1500,0,0,0,0,0,0,-200,0,-1750,-50,0,0,0,0,0,0,0,0,0,0,0,-250,-350,0,0,0,-50,0,-250,0,-350,0,0,0,-2000,0,-250,0,0,0,0,0,0,0,0,0,-275,0,-50,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,-300,0,0,0,0,0,-325,0,-300,0,0
"Subj_409",0,0,-150,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,-300,0,0,0,0,-1250,0,-50,0,-250,0,0,0,0,0,0,0,0,-200,0,0,-1500,0,-50,0,-50,0,0,-50,0,0,0,0,0,-250,-350,0,0,0,-25,0,0,0,-75,-275,-1750,0,-25,0,-25,0,0,0,0,0,0,0,0,-300,0,0,0,0,0,-350,0,-250,0,0,0,0,0,0,0,-75,0,-50,0,0,0,-2000
"Subj_410",0,0,0,0,-150,0,0,0,0,0,0,0,0,0,0,-300,0,-200,0,-1250,0,0,0,-50,0,0,0,0,0,-250,0,0,0,0,0,-250,0,0,-1500,-50,0,-50,0,0,0,0,0,0,0,-275,0,-50,-350,-50,0,0,0,0,0,0,-1750,0,0,0,0,0,-25,0,0,0,0,0,-350,0,0,0,0,-2000,0,0,0,0,0,-75,0,-300,0,0,-250,0,0,0,-200,0,0,0,-25,0,0,-25
"Subj_411",0,0,0,0,0,-50,0,0,0,0,0,0,-50,0,0,0,0,0,-50,-150,0,0,-50,0,0,0,0,0,-250,-50,0,-25,-75,0,-300,0,-1250,0,-25,0,-25,0,0,0,0,0,0,0,0,0,-275,-75,0,-50,0,-25,0,-50,0,0,0,-200,0,0,-25,-50,0,0,-250,0,-1500,0,-25,0,0,0,0,-75,-350,0,-350,0,0,-300,0,0,0,0,-50,0,0,0,-250,0,0,0,0,-1750,0,0
"Subj_412",0,0,0,0,0,0,0,0,-150,0,-50,0,0,0,-300,0,0,0,0,0,-50,0,0,-200,0,0,0,0,-1250,0,0,-250,-50,0,0,0,-250,0,0,-50,0,-350,0,0,-50,0,0,0,0,-25,-75,0,0,0,0,-275,0,0,0,0,0,0,-1500,-350,0,0,0,0,-25,0,-25,-300,0,0,0,0,0,0,-250,-200,0,0,0,0,-325,0,-75,0,-50,0,0,0,0,0,0,-25,0,0,0,0
"Subj_413",0,0,0,0,0,0,-150,0,0,0,0,0,0,0,0,-1250,0,-300,-50,0,0,0,0,0,0,0,-250,0,0,0,0,-200,0,0,0,-1500,-50,0,0,0,0,0,0,0,0,-275,0,0,0,0,0,0,0,0,-300,0,-250,0,0,0,0,0,0,-1750,0,-50,0,-50,-350,-50,0,-25,0,0,0,0,0,-325,0,0,0,0,0,0,0,0,0,-350,0,0,0,0,0,0,0,0,0,0,-2000,0
"Subj_414",0,0,-150,0,-300,0,0,0,0,0,0,0,-200,0,0,0,0,-50,0,-50,0,-250,0,-350,0,0,0,-50,0,0,0,0,0,0,-350,0,-250,0,-50,-50,0,-25,-75,0,-25,0,-25,-75,0,-50,0,-25,0,-50,-25,-50,0,-25,-75,-50,-25,0,-25,-25,-25,0,-75,-25,-50,-75,-25,0,-25,-25,-25,-25,-75,-25,-50,-75,-25,-25,-250,-25,-25,-25,-25,-75,-25,-50,-75,0,-1250,0,-200,0,0,0,-1500,0
"Subj_415",0,0,0,0,0,0,0,0,0,-150,0,-50,0,0,-300,0,0,0,0,0,-200,0,0,-50,0,0,0,0,-1250,-50,0,-250,0,0,0,0,0,-50,0,-350,0,-1500,0,-50,0,-250,0,0,0,0,-25,-350,0,0,-75,0,0,0,-25,-1750,0,0,0,0,-25,0,-250,0,-75,0,0,0,0,-50,0,0,0,0,-25,0,0,0,0,0,-200,0,-50,0,-25,0,-275,0,-2000,0,-50,0,0,0,0,0
"Subj_416",0,0,0,0,0,0,0,-150,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,-1250,-300,-250,0,-50,0,0,0,0,0,0,0,0,0,0,-1500,0,0,0,0,0,0,0,0,-275,0,0,0,0,0,-1750,0,-200,0,0,-50,0,0,0,0,-50,0,0,0,0,0,0,0,0,-2000,0,0,0,0,0,-50,0,0,0,-300,0,0,0,0,0,-325,0,0,0,0,0,0,0,0,0,0
"Subj_417",0,0,-150,0,0,0,0,0,0,-50,0,-300,0,-200,0,-250,-350,0,0,0,0,0,0,-1250,0,-50,0,-50,0,-50,-50,0,0,0,0,0,0,0,-250,0,0,0,0,0,0,0,0,0,-275,0,0,0,0,0,0,0,0,-300,0,0,0,0,0,-325,0,0,0,0,0,0,0,0,0,-350,0,0,0,0,0,0,0,0,0,0,0,0,-375,0,0,0,-25,-75,0,-25,0,-25,-75,0,-50,0
"Subj_418",0,0,0,0,0,0,0,-150,0,0,0,-50,0,0,0,0,-50,0,0,0,0,0,-250,0,-50,0,0,0,-1250,0,-50,0,0,0,0,-50,0,-25,0,0,-300,0,-200,0,-250,-350,0,0,0,-75,0,-25,0,-25,-75,0,0,0,-50,0,-1500,-25,0,-350,0,-250,0,0,0,-50,0,0,-25,-50,0,0,-200,0,0,-1750,0,-25,-75,-50,0,-275,0,0,0,-300,0,0,-25,0,-25,-25,0,0,-25,0
"Subj_419",0,0,0,0,0,0,0,0,-1250,0,0,0,0,-1500,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,-1750,-150,0,-300,0,0,0,0,-50,0,0,0,0,0,0,-2000,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,-2250,0,0,0,0,0,0,0,0,-250,-50,0,0,-250,0,0,0,0,0,0,0,0,0,-2500,-350,0,0,0,0,0,0,0,0,0,-275,0,0,0,-50,-50
"Subj_420",0,0,0,0,0,0,0,0,-150,0,0,0,0,0,-50,-300,0,0,0,0,0,-50,-200,0,0,0,0,0,-50,-250,0,-350,0,0,0,-50,-250,-1250,0,0,-50,-350,0,0,0,0,0,0,-25,-250,0,-75,0,0,0,-1500,0,-200,0,-25,0,0,0,0,0,0,0,0,0,-1750,0,-25,-300,0,-75,0,-150,0,0,0,0,0,0,0,-275,0,0,0,-2000,-250,0,-50,0,0,0,0,0,0,0,0
"Subj_421",0,0,0,0,0,-150,0,0,0,-50,0,0,0,0,0,0,0,0,-1250,0,0,0,0,0,0,0,0,-50,0,0,0,-250,-1500,0,0,0,-300,0,0,0,0,0,-50,0,0,0,0,0,-275,0,0,0,-50,0,0,0,0,0,-50,0,0,0,0,-1750,0,-25,0,-300,-200,0,0,0,0,-75,0,0,0,0,-325,0,-25,0,0,0,0,0,-25,0,-75,0,0,0,0,0,0,0,-50,-350,0,0
"Subj_422",0,0,-50,0,0,0,0,0,0,0,0,0,0,-250,0,0,0,-150,0,0,0,0,0,0,0,0,0,-1250,-50,0,-50,-300,0,0,0,0,0,0,0,0,-275,0,0,-50,0,0,0,0,0,0,0,-300,0,0,-50,0,-25,0,-200,0,0,0,-325,0,0,-75,0,-25,0,-25,-75,0,0,0,0,0,0,-50,0,-25,0,-50,-25,-50,0,-25,-75,-50,-25,0,-25,-25,-25,0,-75,0,0,-350,-25,-50
"Subj_423",0,0,-150,0,-300,0,0,0,0,0,0,0,0,-1250,0,0,-50,0,0,0,0,0,0,0,0,0,-250,0,-50,0,0,0,-200,0,0,0,0,0,-50,0,0,0,-1500,-250,0,-50,0,0,0,0,0,0,-275,0,0,0,0,0,0,-50,0,-25,-75,0,0,-350,0,-350,0,0,-300,0,-25,0,0,0,-1750,0,0,0,0,0,-325,0,-250,-200,0,0,0,0,0,0,-25,-75,0,0,0,0,0,0
"Subj_424",0,0,0,0,0,0,-150,0,-50,0,0,0,-300,0,-50,0,-50,0,0,0,-200,0,-250,0,0,0,-50,-50,0,0,0,-350,0,0,0,0,-25,-75,0,-1250,-350,0,0,-25,0,0,-250,-200,0,-300,0,-250,0,0,0,0,0,-150,0,0,-25,-75,0,-250,-1500,0,0,0,0,0,0,0,0,-50,0,-25,0,0,-275,0,0,-50,-25,-50,0,0,0,-1750,0,-25,0,-250,0,0,-75,0,-300,0,0,0
"Subj_425",0,0,0,0,-50,0,0,0,0,0,-150,0,0,0,0,0,0,-300,-50,0,0,0,0,0,-250,0,0,0,-1250,0,-50,0,0,-50,-50,0,0,0,0,0,-200,0,0,0,0,-275,0,-250,0,0,0,-350,0,0,0,0,0,-350,0,0,-1500,0,0,-250,0,-200,0,0,0,0,-300,-300,0,0,0,0,-1750,0,-25,0,-75,-150,0,-250,0,0,0,0,0,0,0,0,0,-325,0,0,0,0,0,0
"Subj_426",0,0,0,0,0,-50,0,0,0,0,0,0,-150,-50,0,0,0,0,0,0,-50,0,0,0,-300,0,0,0,-1250,-50,0,0,0,-200,-50,0,0,0,0,0,-25,-75,-1500,-250,0,0,0,-250,0,0,0,0,0,-25,0,-350,0,-350,0,0,-25,-75,0,0,0,-1750,0,0,-50,0,-250,0,0,0,-25,0,-200,0,0,0,0,-50,-300,0,0,0,0,-25,0,0,0,-150,-2000,0,-50,0,0,-275,0,-250
"Subj_427",0,0,0,0,0,0,0,0,0,-150,0,-50,0,0,0,0,0,-50,0,-300,0,0,0,0,0,-200,-50,0,0,0,0,0,-50,0,-1250,-50,-250,-250,0,0,0,0,-350,0,-25,-75,0,0,0,-25,0,0,0,0,-350,0,-1500,0,0,0,0,0,-250,-200,-25,0,0,-75,0,0,-300,0,-150,0,-275,0,0,0,0,0,-250,0,-50,0,0,0,0,0,-250,-25,0,0,-300,-1750,-50,-25,-300,0,0,0
"Subj_428",0,0,0,0,0,0,-150,0,0,0,0,0,0,-50,0,0,0,-300,0,0,-50,0,0,0,-50,0,0,0,0,-1250,-50,0,0,-50,0,-200,0,0,-250,0,-25,0,0,-75,0,0,0,-1500,0,-25,0,0,0,0,-25,-250,0,-75,0,0,0,-50,0,0,0,0,-25,0,0,0,-1750,-50,0,0,-25,-275,-350,0,-50,0,0,0,0,-25,0,-75,-50,0,0,0,-25,0,0,0,0,-25,0,-25,0,0
"Subj_429",0,0,0,0,0,0,0,0,-150,-50,0,0,0,0,0,0,0,0,0,0,0,-1250,0,0,0,-300,0,0,-250,-50,0,0,0,0,0,-1500,0,0,0,-200,0,0,0,0,0,0,-1750,0,-50,0,-250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275,0,0,-2000,-350,0,0,0,-50,0,0,-350,0,-50,0,0,0,0,0,-300,0,0,0,0,0,0,-250,-25,0,0,0,0,-325,-75,0
"Subj_430",0,0,-150,0,-300,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,-1250,0,0,0,0,0,-50,0,0,0,0,-1500,0,0,-250,0,-200,0,-250,0,-50,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,-275,-350,0,-50,0,0,0,0,0,-25,0,0,0,-300,-75,0,-25,0,-1750,0,0,0,0,0,0,-325,-25,0,-350,0,-250,-200,0,0,0,0,-75,0,0,0,0,0,0,0
"Subj_431",0,0,0,0,0,0,0,0,0,0,0,-150,0,0,0,-50,0,-50,0,-1250,0,-300,0,0,0,0,0,0,-50,0,-250,0,-200,0,-250,0,0,0,0,0,-50,0,0,0,-350,0,-350,0,-250,-1500,0,0,0,0,0,0,-50,0,-25,-75,0,-25,0,0,0,0,0,0,-200,0,-300,-150,-250,-275,0,0,0,0,0,0,0,0,0,-25,-75,0,-50,0,-25,0,-50,-25,-50,0,-25,-75,-50,-25,-300,0
"Subj_432",0,0,-50,0,0,0,0,0,0,0,0,-150,0,-300,0,-200,0,-250,0,0,0,-50,0,0,0,0,0,-350,0,-1250,-50,0,-50,-50,0,0,0,0,0,0,0,-350,0,-1500,-25,0,0,-250,0,0,0,0,-250,-75,0,0,0,-200,0,-300,-150,-1750,0,-25,0,-250,0,-250,0,-25,0,0,-75,0,0,-300,0,0,0,0,0,0,-50,0,-350,0,0,0,-200,0,0,0,0,-25,0,-250,0,0,0,-50
"Subj_433",0,0,0,0,0,-50,0,0,0,0,-150,0,0,0,-300,0,-50,0,0,0,0,0,0,-1250,0,-200,0,0,-50,0,0,0,-250,0,0,-350,0,-1500,0,-350,-50,0,0,0,-250,0,-50,0,-200,0,0,0,0,0,0,0,-25,-300,-250,-75,-150,0,-1750,-250,-25,0,0,0,0,0,-250,0,0,-300,0,-25,0,0,-350,-75,0,0,0,-50,0,0,0,-200,0,0,-25,0,0,0,-250,0,-50,0,0,0
"Subj_434",0,0,0,0,0,0,0,0,0,0,-150,0,0,0,-50,0,0,0,-300,0,-50,0,0,0,0,-200,-1250,0,0,0,0,0,-250,0,-50,0,0,0,-350,0,-1500,0,0,-350,0,-50,-250,0,0,-250,0,-50,-200,0,0,0,0,0,0,0,-300,0,-25,-1750,-75,-150,0,0,0,0,-250,-25,0,0,0,0,0,-250,0,-300,0,-25,0,-275,0,0,-75,0,-350,0,0,0,0,0,-50,0,-200,0,0,0
"Subj_435",0,0,0,0,0,0,0,0,-150,0,-50,0,0,0,0,0,0,-50,0,0,-300,0,-1250,0,-50,0,0,0,0,0,-200,-1500,0,0,0,-50,-250,-350,0,0,-350,0,0,-250,0,0,-1750,0,-200,0,0,0,0,0,0,0,0,0,0,-300,-2000,0,-50,0,0,0,-150,0,0,0,0,0,0,0,0,0,0,-2250,0,0,0,0,0,0,0,0,0,0,0,0,0,-2500,0,0,-250,0,-250,-300,0,0
"Subj_436",0,0,-50,0,-50,0,-50,0,-50,-50,0,-25,-75,0,-25,0,-25,-75,0,-50,0,0,0,0,0,0,0,0,0,-1250,0,0,0,0,-1500,0,0,0,0,0,0,-1750,0,0,0,0,0,0,0,0,0,0,-150,0,-300,0,-200,0,-250,0,0,0,0,0,0,0,0,0,-250,0,0,0,0,-25,0,-50,-25,-50,0,-25,-75,-50,0,0,0,0,0,-275,0,0,0,0,-2000,-350,0,0,0,0,0,0
"Subj_437",0,0,0,-150,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,-250,0,0,0,0,0,0,0,0,0,-275,0,0,0,-300,0,0,0,0,0,0,0,0,0,0,0,-300,0,0,0,0,-50,0,-50,0,-325,0,0,0,0,0,0,0,0,0,0,-1250,0,-350,0,0,0,0,0,0,0,0,0,0,0,-1500,0,0,0,0,0,0,-375,0,0,-200,0,-250,0,-50,-50,0,0,0,0,0,-1750
"Subj_438",0,0,0,0,0,0,-150,0,0,0,-50,0,0,0,0,0,0,-300,-50,0,0,0,-1250,-200,0,0,0,0,0,-50,0,0,0,-250,0,0,0,-50,0,-250,0,-50,0,0,0,-1500,-350,0,-25,0,0,0,-75,0,0,0,0,0,0,-25,0,-350,0,-250,0,0,0,-25,0,-275,-75,0,-1750,-200,0,-300,-150,-250,0,0,0,0,0,0,0,0,-50,0,-25,0,0,0,0,0,0,0,0,-300,0,0
"Subj_439",0,0,0,0,0,0,0,0,-50,0,0,-150,0,0,0,0,0,0,0,-250,0,-50,0,0,0,-300,0,0,0,-50,0,0,0,0,-1250,0,0,-200,0,-50,0,0,0,0,-50,0,0,0,-250,-1500,0,0,-275,0,0,0,0,-25,0,0,0,0,0,0,0,0,-300,-75,0,0,-350,0,0,-1750,0,0,0,0,-325,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000
"Subj_440",0,0,0,0,0,0,0,-150,0,0,0,0,0,-50,-300,0,0,0,0,0,-200,0,-1250,-50,-250,0,0,0,0,0,-350,0,-50,0,0,0,0,0,0,-350,0,0,0,-250,-250,0,0,-1500,0,0,0,-200,0,0,0,0,-50,0,-300,0,0,-50,0,0,0,-1750,-25,-75,0,0,-275,-150,-250,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,-250,-300,-2000,0,0,0,-25,0,0
"Subj_441",0,0,0,0,0,0,0,0,-50,0,-150,0,0,-50,0,0,0,0,0,0,-300,0,0,-1250,0,0,0,0,-200,0,0,-250,0,0,0,-250,-350,0,-1500,0,0,0,0,0,-350,0,0,0,-250,0,0,-200,0,0,-50,0,0,0,0,-300,0,0,-1750,0,0,-275,-150,0,0,0,0,0,0,0,0,0,0,-2000,-250,0,-250,0,0,0,0,0,0,0,0,-300,0,-50,-300,0,0,-50,0,0,0,0
"Subj_442",0,0,0,0,0,0,0,-50,0,0,0,0,0,0,-1250,0,-50,0,0,0,0,-150,0,-50,0,0,0,-1500,0,-50,0,0,0,0,-300,0,0,-250,-50,0,0,0,0,-200,0,0,0,0,0,0,-25,0,0,0,-75,0,0,0,0,-275,-250,-350,0,0,0,0,0,0,0,0,0,0,-300,-25,0,0,0,0,0,0,-1750,0,-25,-325,-350,0,0,0,0,0,0,0,0,0,-350,-75,0,0,0,0
"Subj_443",0,0,0,0,0,0,0,0,0,0,0,0,-250,0,0,0,0,0,0,0,0,0,-275,0,0,0,0,0,0,0,-150,0,-300,0,-200,0,-250,-350,0,-350,0,0,0,0,0,0,0,-1250,0,-50,0,-50,0,-50,0,0,0,0,-1500,0,-50,-50,0,-25,-75,0,0,-300,0,-250,0,0,0,0,0,0,-1750,0,-25,0,-25,0,0,0,0,0,-325,-75,0,0,0,0,0,0,0,0,0,0,-200,-2000
"Subj_444",0,0,0,0,0,0,0,0,-150,0,-50,0,0,0,-300,0,0,0,0,0,0,-250,0,-200,0,0,0,0,0,-1250,0,-250,0,0,-50,0,-350,0,0,0,-1500,0,-50,0,0,0,-50,0,0,0,0,0,-275,0,-350,0,0,-50,0,0,0,-25,0,0,0,0,0,0,0,0,-1750,-75,0,0,0,-300,0,-25,0,0,0,0,0,0,0,0,0,0,0,-325,0,0,0,0,-2000,0,0,0,0,0
"Subj_445",0,0,0,0,0,0,0,0,0,-50,0,0,-150,0,0,0,0,-50,0,0,0,0,0,0,-50,0,0,-1250,-300,0,-50,0,-50,0,0,0,0,-25,0,-200,0,-75,-250,-1500,0,0,0,0,0,-25,0,0,-250,0,0,0,0,0,0,-25,0,-350,0,-75,0,0,-1750,0,-50,0,0,0,0,0,0,-25,0,-275,0,0,0,0,0,-350,0,0,-50,-25,-50,0,0,0,0,-300,-25,0,0,0,-75,-50
"Subj_446",0,0,0,0,0,0,0,0,-1250,0,0,0,0,0,0,0,0,-150,0,-300,0,0,-1500,-50,0,0,-200,0,0,-50,0,0,0,0,0,0,0,0,0,-1750,0,0,0,0,-250,-50,0,0,0,0,0,0,0,0,-250,0,0,0,0,0,0,0,-2000,0,0,0,0,0,-350,0,0,0,0,0,-50,-50,0,0,0,0,-350,0,-250,0,0,0,0,0,0,-2250,0,0,0,0,-200,0,0,0,-25,-75
